"emotion","intensity","statement","repetition","gender","Amp1","Amp2","Amp3","Amp4","Amp5","Amp6","Amp7","Amp8","Amp9","Amp10"
"1",-0.466666666666667,0.5,-0.5,0.5,-1.78958488351435,-1.91037254646983,-1.219320200722,-1.72552686416523,-2.18628186681655,-2.29586279666328,-2.01701210945081,-1.7334659297087,-1.23182125903331,-1.00571611415305
"1",-0.466666666666667,0.5,0.5,0.5,-1.80152824649318,-1.44844646897418,-1.7699132854943,-1.17233183069088,-2.08328068809544,-2.05406811656816,-1.60594958191187,-2.02313964889667,-1.51523343952775,-2.01269689198086
"2",-0.466666666666667,-0.5,-0.5,0.5,-1.1629780685272,-1.36870042863625,-1.89002783633735,-1.58402174848898,-2.10651420303114,-1.87603453864679,-1.43255409153074,-2.26451248343738,-1.63731168054543,-2.05244314585725
"2",-0.466666666666667,-0.5,0.5,0.5,-1.7978811326029,-1.83158699434865,-1.23248486733215,-1.76550489608899,-1.62063532541294,-1.40630725935346,-1.05466801779555,-2.11372351297375,-1.76519356134823,-1.26884080201148
"2",-0.466666666666667,0.5,-0.5,0.5,-2.06213872725452,-1.94996853218326,-0.272280665622655,-0.946119158706328,-2.12887903338236,-1.88342129353981,-1.12162898811113,-2.17725923615055,-2.02781699548955,-1.93366787925058
"2",-0.466666666666667,0.5,0.5,0.5,-2.06085835531583,-2.00539652056495,-1.93431844733105,-1.44955812550667,-1.51204996742218,-2.22836426100552,-1.4001433082358,-2.13036317334191,-0.777852131199141,-1.9974403028053
"2",0.533333333333333,-0.5,-0.5,0.5,-1.47560136461997,-2.08704422569105,-1.74723313786049,-1.97256531399212,-2.40141192463048,-1.44661347622761,-2.14609820233781,-1.62149834826058,-1.81533241393507,-1.64254677905386
"2",0.533333333333333,-0.5,0.5,0.5,-2.01154531090527,-0.903484938968728,-1.99432997252976,-2.20440892984049,-1.63038001761067,-1.9260798392508,-1.18998861210067,-1.54932772408229,-1.16983898195335,-2.33961981607527
"2",0.533333333333333,0.5,-0.5,0.5,-2.19226613356053,-1.92343529841948,-1.82787490341382,-1.74851927090614,-2.17232540077452,-2.10569325680582,-1.56560687402868,-1.99499222639021,-1.59306680650539,-2.04901240058311
"2",0.533333333333333,0.5,0.5,0.5,-1.72429909872376,-1.13199496846045,-1.8840727051151,-2.02501873560135,-1.77154451276085,-1.69026847927922,-1.65893351479782,-2.09405730151517,-2.125050468836,-1.96254703309412
"3",-0.466666666666667,-0.5,-0.5,0.5,-1.87400249040973,-0.993494852621373,-1.99149745523073,-1.75177796613294,-1.54118419452894,-2.05385447967271,-1.9495431401777,-1.81328109302921,-2.23591423505879,-2.52328784112678
"3",-0.466666666666667,-0.5,0.5,0.5,-2.03070951528821,-1.0115740478318,-1.92635144979039,-1.8972422963386,-1.70556329774053,-2.28169807120911,-0.786433535494044,-2.27940883414031,-2.38341850594106,-1.68561773316956
"3",-0.466666666666667,0.5,-0.5,0.5,-2.32032593202394,-2.07548455270829,-1.96253634573425,-1.94212931644397,-2.042334354688,-1.98029859322507,-1.89799192524222,-2.10775441292087,-2.14814566477724,-1.38859439092881
"3",-0.466666666666667,0.5,0.5,0.5,-2.11249621354354,-2.21207067558114,-1.22275996002933,-1.31614006335526,-1.34844619876912,-1.85913182153514,-2.15364108919069,-2.0884862066594,-2.08703674870008,-2.22467401196968
"3",0.533333333333333,-0.5,-0.5,0.5,-1.83438689889086,-0.872263741382681,-1.88921341681225,-1.60440378406388,-0.975576075704906,-1.98833526397069,-1.04872280213134,-1.10867202747217,-1.77197726998509,-1.96693305238707
"3",0.533333333333333,-0.5,0.5,0.5,-1.23047458863143,-1.42026258456848,-0.93800184842102,-1.56815425702336,-1.10486225196015,-2.21037625676368,-1.54627355907287,-1.33218629509134,-2.31745762957244,-1.71594677495025
"3",0.533333333333333,0.5,-0.5,0.5,-1.8360102891138,-1.70986473030893,-1.316228085494,-2.34521704851748,-0.821395143101878,-1.14735793952747,-2.61765399537568,-2.07791386000991,-1.4753552781311,-1.82065547535765
"3",0.533333333333333,0.5,0.5,0.5,-2.0912324074273,-2.1117524258826,-1.25548087060595,-1.11895942532296,-1.26265623631646,-2.19285796051247,-2.47337459141414,-1.57355441020667,-1.79869705031092,-0.760459344645394
"4",-0.466666666666667,-0.5,-0.5,0.5,-1.63997532872446,-1.03938465362961,-1.55302215556631,-2.15407246345331,-1.77097482810365,-1.66889015779267,-2.03362106371496,-1.93624372230446,-1.42898104180236,-1.28762973595193
"4",-0.466666666666667,-0.5,0.5,0.5,-2.10303350452514,-1.78219630265012,-1.82467079557234,-1.8974782810521,-1.21178245893497,-2.09069575645366,-1.1645734108103,-1.80198671543783,-1.11100170158953,-1.83140715986999
"4",-0.466666666666667,0.5,-0.5,0.5,-1.61174810140608,-1.58088576819081,-1.14718002819719,-0.878572025948693,-1.6722397516776,-2.51379208032864,-1.94103354166939,-2.28725373974621,-1.88878869295478,-2.11341049053975
"4",-0.466666666666667,0.5,0.5,0.5,-1.7449397896161,-1.26961253051911,-0.495677193953469,-1.64375830044737,-1.52259468503078,-1.80393603838576,-1.94729561730014,-2.03389096976086,-2.28140244528701,-2.27698369615378
"4",0.533333333333333,-0.5,-0.5,0.5,-1.68759706015035,-1.52438571435593,-1.47652461500257,-0.992833619045805,-1.28322949555488,-2.83504395607405,-1.44085382468369,-2.64030550511627,-1.42920176417935,-1.93689408865424
"4",0.533333333333333,-0.5,0.5,0.5,-2.08136085806514,-1.22807216862642,-2.11108605082248,-1.09119627196075,-2.21897346532872,-1.93923215463808,-1.32549304460209,-1.02109144596023,-1.39512518193349,-2.12853380167135
"4",0.533333333333333,0.5,-0.5,0.5,-1.21019018015323,-2.17216351695746,-1.90297989106669,-0.759245560917359,-2.08401263138894,-2.49822291179852,-2.3789500512454,-2.54293915148809,-1.63361602641782,-0.519603097283731
"4",0.533333333333333,0.5,0.5,0.5,-1.68161668282535,-2.2544724456692,-2.48982046666478,-1.45180491039162,-1.45241382318104,-2.30303676398721,-0.661169486417931,-2.1952568348398,-1.85439815509716,-1.71080527502377
"5",-0.466666666666667,-0.5,-0.5,0.5,-1.71384348889019,-1.1594862855372,-2.07063028796407,-1.10482230374421,-2.45884478720793,-2.45652035302768,-1.84024877033617,-2.09516538262846,-1.63043422181244,-1.52779912161157
"5",-0.466666666666667,-0.5,0.5,0.5,-1.83747061183313,-1.68269902611732,-1.46532431164639,-1.69564836600399,-1.38868988579493,-2.3671367555495,-2.33242116662955,-2.237219526138,-1.65453129305533,-2.00191353869003
"5",-0.466666666666667,0.5,-0.5,0.5,-1.70539402571426,-2.46075115421245,-2.31432796884362,-1.56906355572674,-0.803803125913174,-2.10980464531214,-1.37717175376158,-1.68086302754136,-2.88939466273089,-2.44901694204613
"5",-0.466666666666667,0.5,0.5,0.5,-1.78919022757481,-1.43530717638808,-1.9484422405742,-0.967379606701025,-2.1522315570519,-1.35290658952251,-1.64671887231085,-1.94919896759855,-2.07117045666928,-2.61197992911027
"5",0.533333333333333,-0.5,-0.5,0.5,-1.31140265412182,-1.13678150444223,-1.64660756978808,-1.39828139301917,-1.78499434402135,-1.42516939648974,-1.51343014162888,-1.68305076369837,-1.78289870149044,-2.59084927041521
"5",0.533333333333333,-0.5,0.5,0.5,-1.66651353868682,-1.32885715045472,-1.39217861176739,-2.12589797393612,-2.69058823278304,-1.46113773649328,-1.48487335920544,-1.58548330381379,-1.52094769363118,-0.532164687609926
"5",0.533333333333333,0.5,-0.5,0.5,-1.74437464631468,-1.14323055575447,-2.87414639272822,-1.8688020397581,-1.51053377769486,-1.96272842596763,-1.52273837599743,-2.07632624035077,-1.15863950358792,-3.32121532469704
"5",0.533333333333333,0.5,0.5,0.5,-1.93359479366699,-1.62922159613946,-1.96084207849903,-1.59022206171913,-1.40822798732103,-2.91741137053393,-1.85600761314555,-2.40823636634164,-1.58330802758655,-1.71921262265232
"6",-0.466666666666667,-0.5,-0.5,0.5,-1.26685327877113,-1.85311846027665,-0.888954598910166,-1.05048759807254,-1.39251544886653,-1.48015689392618,-1.97436073229684,-2.29240245798986,-1.59314919421627,-1.89233234957949
"6",-0.466666666666667,-0.5,0.5,0.5,-1.06203697568935,-1.48664707718434,-1.42720873135994,-1.32848960292323,-0.578441707129633,-2.35084634113061,-2.11743670433772,-2.38496721120272,-1.44038547745701,-1.68736543264362
"6",-0.466666666666667,0.5,-0.5,0.5,-1.9741824582132,-1.70971707074117,-2.26502797748711,-1.22323551449735,-1.03745643592154,-2.33837674619843,-1.40122112494442,-1.47564437950394,-2.12131070723725,-1.72103800707071
"6",-0.466666666666667,0.5,0.5,0.5,-1.452571094034,-1.54702515819508,-2.24059658154594,-1.74842714456071,-1.210313475866,-2.3022112643755,-1.66558338050077,-1.68671377816651,-1.80155507994425,-1.99668515465115
"6",0.533333333333333,-0.5,-0.5,0.5,-1.75017094459165,-1.59908706056745,-1.92357797122035,-2.04887975501627,-1.55711185023301,-2.24511381802348,-1.89120198829285,-1.50766187111553,-0.34526148087636,-1.51898729490948
"6",0.533333333333333,-0.5,0.5,0.5,-2.37003035003974,-1.63163829648357,-1.78411296464633,-1.68646836373957,-1.05570998343758,-1.62365780637408,-1.46933614154435,-1.52133572357813,-1.83558214462961,-2.46458528306158
"6",0.533333333333333,0.5,-0.5,0.5,-1.32179752419015,-2.05603017975689,-1.44401210614359,-1.78444762380781,-1.96149946357303,-1.73510992887686,-1.97091241386988,-2.43869404905459,-1.10909813495244,-1.70078021973294
"6",0.533333333333333,0.5,0.5,0.5,-0.992515479553835,-2.42967551517413,-2.82432275109504,-1.57665952681849,-1.89128473481214,-1.75420011343995,-1.38024392890816,-1.10946502850343,-1.98379133139952,-1.56671332729582
"7",-0.466666666666667,-0.5,-0.5,0.5,-0.934252336230907,-2.38032515546338,-2.01191133147762,-1.41675135695797,-1.98977386904713,-2.46217006876421,-2.26920851193074,-2.2896093856659,-1.78617224438825,-2.41451344593695
"7",-0.466666666666667,-0.5,0.5,0.5,-0.890887910305771,-1.32002913411294,-2.25106198557192,-1.60009188167746,-1.08468407082772,-1.89879617745622,-2.27462741243942,-1.66199801068261,-1.80749662483322,-1.81526177357833
"7",-0.466666666666667,0.5,-0.5,0.5,-2.23932092728404,-1.26583899099124,-1.91786142437509,-0.718121484420313,-1.75944187274253,-1.53553492958697,-1.57314582864171,-1.87367095297422,-2.00980352089926,-2.02471073270475
"7",-0.466666666666667,0.5,0.5,0.5,-1.6395208530734,-1.70124372441489,-0.955014375111422,-2.30165242840636,-2.31487807230986,-1.74737402468374,-2.14822314490745,-2.2554535248269,-1.9285663244502,-1.95163674982468
"7",0.533333333333333,-0.5,-0.5,0.5,-1.90129635758049,-1.61552523809355,-2.35043231065075,-1.92279104935153,-1.4950386824752,-2.27220323513039,-2.01619341055885,-2.27674019652634,-1.77539465596742,-2.43619804079486
"7",0.533333333333333,-0.5,0.5,0.5,-1.86755070461829,-1.22233570044307,-1.22154159300704,-0.400788114874209,-1.85655320959453,-1.99675037897161,-1.65540304111401,-2.04723561534246,-1.35712901000774,-1.5857263226461
"7",0.533333333333333,0.5,-0.5,0.5,-1.58221029470562,-1.0601535215849,-1.29985343132237,-1.17958284518461,-1.64427045699597,-2.18769542506356,-1.5849921450738,-1.95380248363084,-1.46150020758181,-1.86175296850473
"7",0.533333333333333,0.5,0.5,0.5,-1.3675946440276,-1.85721220043691,-1.52246559091198,-1.82800744792109,-1.68112049170889,-2.44886122919467,-2.41058670684323,-2.49475781127588,-1.17543825160459,-1.98543855455498
"8",-0.466666666666667,-0.5,-0.5,0.5,-1.78622367723075,-0.790439576676778,-2.11865313691654,-2.10793246623182,-1.63209610804614,-2.08777569435837,-1.2447202390035,-1.36289383979959,-1.48844620557803,-2.21214330189481
"8",-0.466666666666667,-0.5,0.5,0.5,-1.37777813830774,-2.16300420070215,-1.16547732790554,-1.17444530288521,-1.71737228530879,-2.3969247300698,-2.13281304675972,-1.87514053465201,-2.34987003161522,-1.43169578067079
"8",-0.466666666666667,0.5,-0.5,0.5,-1.62775490685547,-1.98320102002529,-1.27426108136668,-2.54142443678481,-0.483448120777451,-1.77354759871471,-1.4099711402789,-1.50435336485408,-1.77563913959705,-1.64170338352476
"8",-0.466666666666667,0.5,0.5,0.5,-2.03070448757606,-1.94997005191314,-2.10806600715041,-1.41038544793107,-1.70630438429019,-2.27953183889957,-1.53191606167744,-2.14822855875075,-1.46150427336408,-2.64876833247075
"8",0.533333333333333,-0.5,-0.5,0.5,-1.51800425393833,-1.29415697535177,-1.32399686718872,-2.33692901358338,-2.27034575350671,-2.90736661047977,-1.45952485926774,-2.39019397555054,-1.42277973504817,-1.56972567426449
"8",0.533333333333333,-0.5,0.5,0.5,-0.957295526365211,-1.80456026427327,-2.20252813920792,-1.39183903375686,-2.69305192135147,-1.94130404874956,-1.42491590059054,-2.19232521203311,-2.01046298683264,-1.41525392398318
"8",0.533333333333333,0.5,-0.5,0.5,-2.40403721710247,-0.657505961321406,-1.29439351882692,-1.71677283355301,-1.47362134682019,-2.32620707612569,-1.73320083328094,-2.28744224829858,-2.20218227377807,-1.49604112736913
"8",0.533333333333333,0.5,0.5,0.5,-1.95696334364898,-2.0962072228202,-1.94559897600433,-1.19627654535694,-0.90080455632296,-1.72900187626102,-1.37336533910596,-1.18042397776376,-2.1308169816825,-2.32069497924755
"1",-0.466666666666667,-0.5,-0.5,-0.5,-1.94127601779667,-0.880825532436026,-1.33788868399137,-1.95700918721701,-2.22039158279574,-1.68294534472696,-1.38572634277221,-1.73219556168466,-1.14873894258085,-2.27619271289394
"1",-0.466666666666667,-0.5,0.5,-0.5,-2.16239347346887,-0.58234780716563,-1.62643408879454,-1.85701503941876,-1.68016749224622,-1.60789798469992,-0.224799936285094,-0.2648548493487,-1.5249179388355,-1.72466817094817
"1",-0.466666666666667,0.5,-0.5,-0.5,-2.19332933324037,-1.67990077336541,-1.77743474851811,-0.914402790099659,-1.36540098461718,-1.68072090451279,-1.58980532986149,-1.95609656809564,-2.37849366769715,-1.98941750538506
"1",-0.466666666666667,0.5,0.5,-0.5,-2.04941299624182,-1.71304467106872,-1.39466091279497,-1.52121904798572,-1.68464784355352,-2.37403672602991,-1.45110478244793,-2.14590663814936,-2.28223838438051,-1.86143197746641
"2",-0.466666666666667,-0.5,-0.5,-0.5,-1.4834385922883,-1.95539013252218,-0.932388886989002,-1.39904163055706,-1.13258326052009,-1.16335628893669,-0.753868336059553,-1.83067086079761,-1.74231397913076,-1.63256292955353
"2",-0.466666666666667,-0.5,0.5,-0.5,-1.8715173320482,-1.44496264763769,-1.69197915240755,-1.92289266758279,-1.31803963282926,-1.83768188115025,-1.74998719792514,-2.2046552174646,-1.89828462082029,-1.81674007215708
"2",-0.466666666666667,0.5,-0.5,-0.5,-1.79017646953525,-1.60135600561463,-1.18728713555014,-1.26696730822931,-1.76973791233483,-1.38813498471143,-2.1096633551762,-1.35410725629922,-1.81335215640138,-0.380657045351684
"2",-0.466666666666667,0.5,0.5,-0.5,-1.04238565370716,-1.1481463137851,-0.659948717650885,-0.983935042220045,-1.1693648906546,-1.39556809954278,-1.91680810115069,-0.99931223606823,-1.40145958713021,-1.34403155721342
"2",0.533333333333333,-0.5,-0.5,-0.5,-1.62032399318708,-1.72905870530277,-1.79359293226646,-0.780852774124084,-1.79356468571263,-1.53725954427589,-1.54654600333731,-1.49512995385942,-1.19899876218432,-1.66733413063156
"2",0.533333333333333,-0.5,0.5,-0.5,-1.55488693219727,-1.58203478225606,-1.08745525855577,-0.619697226621381,-1.48519434736031,-1.34848756631903,-1.6581970161643,-1.90018204023989,-1.88396917910982,-1.85506163533968
"2",0.533333333333333,0.5,-0.5,-0.5,-1.25523170761694,-0.936901413200634,-0.6171904328435,-1.4607942990039,-1.43656496026084,-2.5307224797219,-1.5609234306195,-1.38561999177203,-1.93756959764263,-1.66877854901917
"2",0.533333333333333,0.5,0.5,-0.5,-1.64187567914363,-0.175394772473407,-1.02662938810228,-1.1476447135372,-1.0129561407831,-1.59244566884883,-0.904402798442583,-0.897253319996943,-1.54231469076223,-1.82278784541539
"3",-0.466666666666667,-0.5,-0.5,-0.5,-1.61137963528102,-1.75101776517001,-1.75966282479154,-1.53112247937046,-2.29084991840958,-2.3089040364407,-0.944809970081846,-2.2483960441628,-2.27243794139737,-2.5178479337449
"3",-0.466666666666667,-0.5,0.5,-0.5,-1.89932944441209,-0.642278592995342,-2.28734018687825,-1.60287838828711,-1.44174410398882,-0.4201848658442,-2.53777209565341,-2.1351555610356,-1.79990954137897,-1.6817158073551
"3",-0.466666666666667,0.5,-0.5,-0.5,-1.96592601451116,-1.91284260831785,-1.71417010002795,-1.30091671642171,-1.4270317375839,-1.87441538674303,-1.70086049415378,-2.41416579925976,-2.01864094115428,-0.885621145287705
"3",-0.466666666666667,0.5,0.5,-0.5,-1.80161035648422,-1.45185406031305,-0.936875713100574,-0.631208159995957,-2.10734551938454,-0.974292270530897,-1.56117955636974,-1.98144491688017,-2.18632288965644,-2.29932863995677
"3",0.533333333333333,-0.5,-0.5,-0.5,-1.61942408009649,-1.87256215405928,-1.63543375152616,-2.11339913215149,-2.6286659387531,-1.97708431333648,-2.08141785479037,-2.61477669420115,-1.56912815603771,-2.58241635600803
"3",0.533333333333333,-0.5,0.5,-0.5,-2.06950354918069,-1.44280695311229,-1.24509694790946,-2.04420331518005,-2.11926234401289,-1.4265069268697,-1.87412215228068,-1.96877120327355,-1.3276438645216,-2.4561465197913
"3",0.533333333333333,0.5,-0.5,-0.5,-2.41088757048154,-2.37005206694684,-1.26135477255566,-1.19602230963319,-2.25387825005864,-2.22688327587117,-1.72530528030854,-2.60993045563929,-2.57740405700329,-2.82163617187267
"3",0.533333333333333,0.5,0.5,-0.5,-1.55851983876681,-1.85387646216354,-2.40060886273312,-1.47194019286025,-1.71799217314544,-1.76719613056841,-2.23463141255836,-1.84508043569723,-2.7882453086228,-2.81990367088137
"4",-0.466666666666667,-0.5,-0.5,-0.5,-1.79392435001836,-1.48132208800925,-1.2702625699423,-1.57427091613164,-1.41281260989005,-1.62020425116586,-1.52011662372894,-1.83073440352268,-1.14908887240805,-1.7404819614069
"4",-0.466666666666667,-0.5,0.5,-0.5,-1.89735414253331,-1.54372103209608,-1.12920173498236,-1.64999779179517,-1.37287695922919,-1.59226020364479,-1.20920587029825,-1.74414631673672,-1.45902546421621,-1.58741416398109
"4",-0.466666666666667,0.5,-0.5,-0.5,-0.859028358262162,-1.75446183204346,-0.88735522545622,-0.552459549300066,-1.52786797399019,-0.0268239508657087,-1.45567426050978,-1.78140754003068,-1.86444890109173,-1.58883214600551
"4",-0.466666666666667,0.5,0.5,-0.5,-1.85682762603316,-0.365977345885492,-0.815342427078276,-0.717923025314033,-1.3889977329538,-1.87389303575409,-1.21458867748195,-1.89539611263024,-1.92762280599805,-1.50468717228964
"4",0.533333333333333,-0.5,-0.5,-0.5,-1.11414282026598,-1.31213229515983,-2.08537870517535,-2.29792799576134,-2.40312858748681,-2.28532532963296,-2.39281160734478,-1.67661827730638,-2.44329396863479,-2.6088165108737
"4",0.533333333333333,-0.5,0.5,-0.5,-1.90664363022016,-0.96928264507953,-2.40502449041218,-1.35434745379701,-2.0281305802991,-1.38685294293602,-2.58700415622401,-2.2561850322685,-1.71988794099083,-1.42479463952365
"4",0.533333333333333,0.5,-0.5,-0.5,-2.21668596920027,-2.18389363421445,-1.81855868926694,-1.7220197196039,-2.21911195403444,-1.70806659158324,-1.60485644512999,-1.29290073697497,-1.29031352035849,-2.36465988898792
"4",0.533333333333333,0.5,0.5,-0.5,-2.33567016493892,-1.809274968273,-1.81771046498668,-1.99112259015048,-1.92586992038175,-2.21878365648718,-1.64774275506849,-2.57739250746071,-1.12378885580845,-2.71680137185827
"5",-0.466666666666667,-0.5,-0.5,-0.5,-1.25455290409003,-1.37802000275117,-1.56030991995305,-2.42098842475949,-0.637187247224698,-2.01455040398704,-2.0203078743862,-2.17904969163433,-1.65180707037148,-2.24678431015277
"5",-0.466666666666667,-0.5,0.5,-0.5,-2.29614662922333,-1.56845597749848,-1.23614181233552,-1.97561483633837,-2.11855720165742,-2.18380834927904,-1.81068398259369,-2.4759041342663,-1.45707425245038,-2.37885512461469
"5",-0.466666666666667,0.5,-0.5,-0.5,-1.38402786960405,-1.97378815186839,-1.95745275246575,-1.0432325905685,-1.44798735708866,-1.44235529360585,-1.16353703484532,-0.357176880913884,-1.59061950182762,-2.12082893656521
"5",-0.466666666666667,0.5,0.5,-0.5,-2.12407832161087,-0.946076628350556,-0.982656507364085,-1.22966376224703,-2.27055742411575,-1.32884820726885,-1.38881523853057,-2.69056147256912,-1.58540769345385,-2.55164490818076
"5",0.533333333333333,-0.5,-0.5,-0.5,-1.20882168317096,-1.55371374648069,-1.83646651029044,-2.11907864117506,-1.30782322096483,-2.00101546807376,-2.65964718480937,-2.33804402991859,-2.59896178138227,-2.48234230156497
"5",0.533333333333333,-0.5,0.5,-0.5,-1.74051977644084,-1.86358419282917,-1.86575003872957,-1.46216645076669,-2.22774613494564,-1.40147589819468,-1.72420948508272,-1.64138932296867,-0.928021969397977,-2.47004154717055
"5",0.533333333333333,0.5,-0.5,-0.5,-2.30954653219829,-0.51229911475199,-1.17591140129535,-1.53783904686245,-1.87061953016427,-1.30795328810139,-2.16178926416761,-2.13077247923121,-1.73631853031793,-2.96137485457832
"5",0.533333333333333,0.5,0.5,-0.5,-1.56236361535786,-0.953975105573941,-1.08847577422561,-1.90306424407588,-1.60498974395979,-2.17541752400872,-3.01389761611859,-1.39655519295433,-2.84958933439282,-1.49955847026976
"6",-0.466666666666667,-0.5,-0.5,-0.5,-2.32198316762755,-1.52813697822757,-2.67080401182348,-2.18075915319755,-2.32903707285994,-1.35241795615685,-2.03236701269423,-2.3256066728103,-2.23277803588267,-0.563132996817653
"6",-0.466666666666667,-0.5,0.5,-0.5,-2.13475806460528,-2.01360664908416,-1.73026426162905,-2.31090170931853,-2.2707070763176,-2.3262391524609,-1.14469295188358,-1.79712209137298,-1.71288082628474,-2.5894782469081
"6",-0.466666666666667,0.5,-0.5,-0.5,-2.5138542006149,-1.55502832510569,-2.08199676913199,-2.32535236701408,-2.42329029106634,-1.94305245920435,-1.41569615753834,-1.01616831207586,-2.13062464990292,-1.75238805229557
"6",-0.466666666666667,0.5,0.5,-0.5,-1.77012711777031,-1.71247068820752,-2.0550267683398,-1.57270947344889,-0.984122257241921,-1.5774621227723,-1.60251510559289,-1.83625057501501,-1.18815609993529,-2.27538514871244
"6",0.533333333333333,-0.5,-0.5,-0.5,-1.89118464517527,-1.40531884492427,-1.55001274181155,-1.18719123180037,-2.13368885329921,-1.52078439766953,-2.17463308792701,-1.56109628824112,-1.02712703794932,-1.81629350579948
"6",0.533333333333333,-0.5,0.5,-0.5,-1.68093567321052,-1.4286296375683,-2.9971049946279,-1.17761463255423,-1.45238421168764,-2.08096509030767,-1.74260172132982,-1.87849062615578,-2.12301373178959,-2.96638263942656
"6",0.533333333333333,0.5,-0.5,-0.5,-1.37337351060472,-2.92527594962506,-2.98840554415792,-1.99251125855091,-1.06435280891641,-1.19206962664799,-1.68019433214491,-0.635924326413736,-1.0701418449451,-1.79530977949779
"6",0.533333333333333,0.5,0.5,-0.5,-2.52018622721914,-1.99336857720923,-1.675745294942,-1.3735771309117,-2.85005287340897,-2.0005967231364,-2.96582324303232,-1.8610320989293,-1.26156384370446,-3.00915735177034
"7",-0.466666666666667,-0.5,-0.5,-0.5,-0.915825870902901,-1.4827254562137,-2.11594431210291,-1.96284040681267,-1.7147596657395,-1.52236006683724,-1.24022245260037,-1.46608554939129,-2.00866581180432,-1.50310078420408
"7",-0.466666666666667,-0.5,0.5,-0.5,-1.38126697434606,-1.86844035193633,-2.3328951495911,-1.562319419587,-1.98606266826901,-1.59540976965648,-1.89564946764655,-1.28097707286774,-2.00594903807808,-0.926169776451177
"7",-0.466666666666667,0.5,-0.5,-0.5,-1.04976306089029,-1.92927010996116,-1.02180453039506,-1.8926127216928,-1.91054649609855,-1.14385148073034,-0.285746391353196,-1.91646585760011,-2.08932639478225,-1.89884224812443
"7",-0.466666666666667,0.5,0.5,-0.5,-1.54416563603379,-1.24674169128236,-2.01152957295614,-1.77713077641819,-0.616047805297615,-2.24960778464064,-1.38226670213465,-0.962787313275898,-1.57163474284222,-2.14592505548925
"7",0.533333333333333,-0.5,-0.5,-0.5,-1.31804899654447,-1.16065290187939,-2.26305862383725,-1.00329022832726,-1.46191847918687,-1.4592799908487,-2.11107312459552,-2.41500660201888,-1.48185100720693,-1.78608958038889
"7",0.533333333333333,-0.5,0.5,-0.5,-1.3413257275224,-1.3557084268706,-2.4948987949133,-2.63285156626085,-2.28229796983197,-1.12496652036734,-2.03000264120621,-2.36085739513418,-2.38875675398269,-2.30000077974623
"7",0.533333333333333,0.5,-0.5,-0.5,-1.64632770984946,-2.02912637291595,-1.92937598866813,-2.80652696625202,-1.25599998428973,-2.10867397967952,-2.57339917116343,-1.42332756369325,-1.61506973499374,-1.51499852064971
"7",0.533333333333333,0.5,0.5,-0.5,-2.13232018276242,-1.47999651771057,-1.3399346250782,-1.11682202957652,-1.1701704129354,-1.11307382492301,-2.25240561603446,-1.71897552829359,-1.33216756959471,-1.57953862277507
"8",-0.466666666666667,-0.5,-0.5,-0.5,-0.876161998905502,-1.36889649028847,-1.60872853360154,-1.91759172081608,-2.37865485400853,-1.68214805903428,-1.2133790495023,-2.39097742344651,-1.97558702116734,-2.0193079489562
"8",-0.466666666666667,-0.5,0.5,-0.5,-1.29473553991801,-2.11254607062108,-1.01497661441491,-1.5687864976875,-2.07688227580255,-2.37406791342182,-1.22157510900072,-1.87169929681455,-1.50483450858726,-2.66462730874968
"8",-0.466666666666667,0.5,-0.5,-0.5,-1.63715046467644,-1.13963286086421,-0.937767162124625,-1.50526761524503,-1.96404081142913,-2.1170671783995,-2.14263991746891,-1.65536584879224,-1.77821733320256,-2.12107519829953
"8",-0.466666666666667,0.5,0.5,-0.5,-1.96375003680586,-1.64007481037531,-1.46972252941893,-0.834099086264969,-1.54286020939912,-1.88499819872166,-0.386917592713652,-1.75800904056647,-2.15801090481593,-1.19171941024608
"8",0.533333333333333,-0.5,-0.5,-0.5,-1.34977165805907,-1.44424856452513,-1.64645065743237,-1.78316332932631,-1.36072509422721,-1.67534254986623,-1.90374799709957,-1.90374594371215,-1.96533368838418,-2.52417496404968
"8",0.533333333333333,-0.5,0.5,-0.5,-1.90566302760091,-1.88610392128889,-2.09803684497176,-1.54357439922859,-1.40057383213775,-2.19912980478243,-1.88706842102326,-2.10956660822596,-1.97229640502193,-2.06352844905951
"8",0.533333333333333,0.5,-0.5,-0.5,-0.893791620370573,-1.70214755161544,-1.19406386500048,-1.02382401962136,-1.33353100503375,-1.82015658198095,-1.6978867845974,-2.11901158746984,-1.73099174102537,-2.04606119257217
"8",0.533333333333333,0.5,0.5,-0.5,-0.740504776190483,-1.35673944793626,-2.4739167696935,-1.70386957339117,-1.99122234612512,-1.10207049451298,-2.23217727602842,-2.34922048350332,-1.57158618171046,-1.37369878523625
"1",-0.466666666666667,-0.5,-0.5,0.5,-1.61114940973178,-1.56490197295993,-1.64526281306342,-1.99105904789287,-0.814557991798006,-2.23258600428258,-2.11807411612015,-1.47131002596042,-1.74058924206189,-2.27608231151671
"1",-0.466666666666667,-0.5,0.5,0.5,-1.01419207098139,-1.18614015265187,-2.43710802361524,-1.65362177293992,-2.00861758402217,-1.62036405978564,-2.13884716540711,-2.38292146414652,-1.82930998047914,-2.4410941824597
"1",-0.466666666666667,0.5,-0.5,0.5,-2.47925878236884,-1.42680506627696,-1.81813246534493,-1.55690179672675,-2.17043948859739,-0.601156937896919,-2.05375781410983,-2.6038993440976,-2.16116758699929,-2.42589653179755
